place_id,name,il,district,address,website,rating,review_count,detected,server_header,x_powered_by,status_code,error,first_seen,last_seen,is_new
ChIJpfCQTTo6ZEARM76WBTcY8zw,Dr. Omer Kazanci,Trabzon,Ortahisar,"Gazipaşa mahallesi Uzun sok. Zafer Çarşısı Kat:2 Uzun Sok. Zafer Çarşısı D:Kat:2 No:201, Kemerkaya, 61200 Ortahisar/Trabzon, Türkiye",,5,28,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJB_11s0U8ZEARogV8BGyeYU8,Dr.Dt. Tülay Çakmak Akgündüz,Trabzon,Ortahisar,"Kurşunoğlu Apt, K.Maraş Cad, Kemerkaya, Ticaret Mektep Sk. No:7, 61100 Ortahisar/Trabzon, Türkiye",https://www.dentomed.com.tr/,4.1,14,WordPress,,PHP/8.2.31,200,,2026-07-03,2026-07-03,False
ChIJKzaV6zMNZEARVdOc0dbaW6E,Dt. Rümeysa Altıntaş Diş Kliniği,Trabzon,Ortahisar,"Opet Yanı, 2 Nolu Beşirli, Devlet Sahil Yolu Cd. No:154 Kat:1, 61040 Ortahisar/Trabzon, Türkiye",,5,100,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ2wQmjns9ZEARAGb17QeZZhE,Dt. Çağatay TAŞDEMİR,Trabzon,Ortahisar,"Çarşı, Uzun Sk. Hayrioğlu İş Merkezi No:74 Kat :1, 61000 Ortahisar/Trabzon, Türkiye",https://www.doktorsitesi.com/dt-cagatay-tasdemir/dis-hekimi/trabzon,4.8,21,Next.js,cloudflare,,200,,2026-07-03,2026-07-03,False
ChIJT_WTSeg9ZEARYsKbcF_rf68,Dt.Mehmet Kayaalp & Dt.Barkın Kayaalp Diş Kliniği,Trabzon,Ortahisar,"Cumhuriyet, Uzun Sk. Kristal Pasajı D:67/42 kat:2, 61000 Ortahisar/Trabzon, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJm71lOEQ8ZEARqf1pCCiEfho,Es&Se İmplant ve Estetik Ortodonti Diş Kliniği,Trabzon,Ortahisar,"Gazipaşa Mah.Uzun sokak Samancı Apt.No23/2(Gratis Magaza Üzeri) 61030, Gazipaşa, 61100 Ortahisar/Trabzon, Türkiye",https://esseklinik.com.tr/,4.9,54,Bilinmiyor / özel kod,cloudflare,,200,,2026-07-03,2026-07-03,False
ChIJLQAAAIw7ZEAR6BHtxG_xxQY,Esse Diş Kliniği Esra Eroğlu Keskin,Trabzon,Ortahisar,"Samancı Apt, Gazipaşa, Uzun Sk. No:23 K:2, 61030 Ortahisar/Trabzon, Türkiye",https://esseklinik.com.tr/,4.9,111,Bilinmiyor / özel kod,cloudflare,,200,,2026-07-03,2026-07-03,False
ChIJh_k0BdA9ZEARcjt0cP0hS9k,Kalkınma Ağız ve Diş Kliniği,Trabzon,Ortahisar,"Kalkınma, Akif Saruhan Cd. No:7 Kat:2, 61080 Ortahisar/Trabzon, Türkiye",,5,68,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJQSu5FzXDmIQRv4cYN8G8pYA,Meydan Ağız ve Diş Sağlığı Polikliniği,Trabzon,Ortahisar,"Kemerkaya, Ahmet Selim Teymur Sk. Bordo İşhanı, 61200 Ortahisar/Trabzon, Türkiye",http://www.meydandisklinigi.com/,5,122,Bilinmiyor / özel kod,nginx,"PHP/8.3.31, PleskLin",200,,2026-07-03,2026-07-03,False
ChIJ90egcX49ZEAR8ji2M5j06so,Ortodonti Uzmanı Dt. Alperen Kamiloğlu,Trabzon,Ortahisar,"Yavuz Selim Bulvarı Defne Sok. No:1 K:1 Merkez, Cumhuriyet, 61000 Ortahisar/Trabzon, Türkiye",,5,6,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJvyL6aQw9ZEARxU7iQq_dYP8,Ortodontist Uzm.Dt. Uğur DURMUŞ & Dt. Zuhal YAMAN DURMUŞ,Trabzon,Ortahisar,"Cumhuriyet, Muhittin Sk. Cumhuriyet İş Merkezi No:3/14 Kat:2, 61030 Ortahisar/Trabzon, Türkiye",https://www.doktortakvimi.com/ugur-durmus/dis-hekimi/trabzon?utm_source=google&utm_medium=gmb&utm_campaign=278267&utm_content=website,5,83,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-03,False
ChIJB_11s0U8ZEARDrxgHMrZyw8,Prof. Dr. Ruhi Nalçacı Kliniği,Trabzon,Ortahisar,"Gazipaşa, Zeytinlik Cd. No:7 Kat:1, 61030 Ortahisar/Trabzon, Türkiye",https://www.ruhinalcaci.com/,5,223,WordPress,LiteSpeed,,200,,2026-07-03,2026-07-03,False
ChIJD5eiOEo8ZEAR92gv9RSYW-I,TRABZON DENTAL HEALTH HOSPITAL,Trabzon,Ortahisar,"Yenimahalle, Merkez, Devlet Sahil Yolu Cd. No:267, 61040 Ortahisar/Trabzon, Türkiye",http://www.trabzonadsm.gov.tr/,2.9,289,,,,,"HTTPConnectionPool(host='www.trabzonadsm.gov.tr', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.trabzonadsm.gov.tr', port=80): Failed to resolve 'www.trabzonadsm.gov.tr' ([Errno -2] Name or service not known)""))",2026-07-03,2026-07-03,False
ChIJI2TaxG07ZEAR50koL3S5ue4,Trabzon Beşiroğlu Ağız ve Diş Sağlığı Polikliniği,Trabzon,Ortahisar,"Pelitli, Yavuz Sultan Selim Cd No:22A, 61080 Ortahisar/Trabzon, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJTUG_5fM9ZEAR6TmA-qwc51w,Trabzon Diş Hekimi,Trabzon,Ortahisar,"Uzun Sokak Gazi Paşa Mh. Canbakkal İş Merkezi Kat: 4 Diş Hekimi Nuran Yıldız Ortahisar Trabzon Meydan Kilpa Karşısı Edward's Coffee üstü, Canbakkal İş Merkezi Diş Hekimi Nuran Yıldız Diş Hekimi, Gazipaşa, D:4. kat, 61000 Ortahisar/Trabzon, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ20tebjc8ZEAR84SLll7B3ME,Trabzon Diş Hekimi Serdar Turan,Trabzon,Ortahisar,"Kahraman Maraş Caddesi ahmet Selim Teymur Sokak Bordo İşhanı, Kemerkaya, Kat:4 No:44, 61040 Ortahisar/Trabzon, Türkiye",,4.9,32,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJWaOhx2s9ZEAREms9l2oTvyg,Trabzon Diş Hekimi Uğur Mıhçıoğlu,Trabzon,Ortahisar,"beş ofis, Çarşı, Temel Şükrü Doğru Sk. no:5 kat:5, 61050 Ortahisar/Trabzon, Türkiye",http://dtugurmihcioglu.com.tr/,5,37,,,,,"HTTPConnectionPool(host='dtugurmihcioglu.com.tr', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='dtugurmihcioglu.com.tr', port=80): Failed to resolve 'dtugurmihcioglu.com.tr' ([Errno -2] Name or service not known)""))",2026-07-03,2026-07-03,False
ChIJw-Ge1eg9ZEAR6qUHmsR7WFo,Trabzon Diş Hekimi Özlem Hatipoğlu Sadıklar,Trabzon,Ortahisar,"Kahraman Maraş Caddesi, Kemerkaya, Ahmet Selim Teymur Sk. Bordo İşhanı Kat:4 No:42, 61040 Ortahisar/Trabzon, Türkiye",https://www.meydandisklinigi.com/dis-hekimi-ozlem-sadiklar-dpe3,4.9,12,Bilinmiyor / özel kod,nginx,"PHP/8.3.31, PleskLin",200,,2026-07-03,2026-07-03,False
ChIJf3vUwmM9ZEAR5I7JwCCYOds,Trabzon Diş Kliniği - Diş Hekimi Dr. Saime Aslı Aydın -,Trabzon,Ortahisar,"Gazipaşa mh Atatürk meydanı Trabzon İş merkezi Kat 3, Gazipaşa, 61030 Ortahisar/Trabzon, Türkiye",https://trabzondishekimi.com.tr/,5,15,Bilinmiyor / özel kod,cloudflare,,403,,2026-07-03,2026-07-03,False
ChIJB_11s0U8ZEARNraIziym4WY,Trabzon Diş Kliniği - Dt. Elif Yardım Eyüboğlu,Trabzon,Ortahisar,"Gazipaşa mh. Atatürk Alanı Trabzon İş Merkezi Kat:3, Gazipaşa, 61100 Ortahisar/Trabzon, Türkiye",https://trabzondishekimi.com.tr/,5,16,Bilinmiyor / özel kod,cloudflare,,403,,2026-07-03,2026-07-03,False
ChIJ-VK_oGw9ZEARdC9HtHyyTgo,Trabzon Diş Klinği - Trabzon Diş Hekimi Dr. Aslı AYDIN,Trabzon,Ortahisar,"GAZİPAŞA MAHALLESİ ATATÜRK ALANI TRABZON İŞ MERKEZİ KAT 3 DAİRE 31, Gazipaşa, 61030 Ortahisar/Trabzon, Türkiye",https://www.trabzonimplant.com/,5,2,Bilinmiyor / özel kod,cloudflare,,403,,2026-07-03,2026-07-03,False
ChIJDy1JhkQ8ZEAR_ajNl70mO-k,Trabzon Orthodontics (Exp. Ayşegül İKBAL),Trabzon,Ortahisar,"Gazipaşa, MEYDAN) Taksim İş Merkezi Atatürk Alanı Kat:3 Daire:8, 61100 Ortahisar/Trabzon, Türkiye",http://www.trabzonortodonti.com/,4.8,49,WordPress,nginx,"PHP/7.4.33, PleskLin",200,,2026-07-03,2026-07-03,False
ChIJA5tgNQY9ZEARXCqcbmxiINU,Trabzon Ortodonti Uzm. Dt. Elham Rahmaty,Trabzon,Ortahisar,"Gazipaşa, Yavuzhan Sk Aksu İş Merkezi no:2 Kat:2, 61030 Ortahisar/Trabzon, Türkiye",https://ortodontistelham.com.tr/,5,46,WordPress,,,200,,2026-07-03,2026-07-03,False
ChIJkVn9TDU9ZEARigfDOdp4Kqc,Trabzon Ortodonti Uzmanı Uzm.Dt. Zeynep MAZLUM,Trabzon,Ortahisar,"Gazipaşa Mahallesi Uzun Sokak Zafer Çarşısı No:11 Kat:2/201, Gazipaşa, 61030 Ortahisar/Trabzon, Türkiye",,5,33,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJexHdeH89ZEARiqumEpZihr4,Trabzon Ortodontist Uzm. Dt. Hande Başoğlu,Trabzon,Ortahisar,"Ulusoy Apartmanı, İskenderpaşa, Gazipaşa Cd. 2/3, 61000 Ortahisar/Trabzon, Türkiye",,4.9,110,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJp4PQjkM9ZEARkl6rdp4QQhs,"Uzm. Dt. Malike Aslan Kehribar, Periodontoloji, Diş Hekimi",Trabzon,Ortahisar,"kunduracılar cad , kemerkaya mah mehmet sokak atallar apartmanı, Kemerkaya, No 6 kat 1, 61000 Ortahisar/Trabzon, Türkiye",https://www.doktortakvimi.com/malike-aslan-kehribar/periodontoloji-dis-hekimi/trabzon?utm_source=google&utm_medium=gmb&utm_campaign=129357&utm_content=url_appointment,5,41,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-03,False
ChIJG0Als149ZEARWwL_Y3br9PU,Çocuk Diş Hekimi Uzmanı Uzm. Dt. Yasemin SARI,Trabzon,Ortahisar,"selimoğlu apt. Dent Beşirli diş kliniği, 2 Nolu Beşirli, Devlet Sahil Yolu Cd. no: 429/b, 61300 Ortahisar/Trabzon, Türkiye",https://instagram.com/uzm.dt.yaseminsari?igshid=1kbj3cj6uutn4,5,9,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-03,False
ChIJB2HTWqY9ZEARwWZ3Shpvgc8,ÖZEL Trabzon Merkez Ağız ve Diş Sağlığı Polikliniği,Trabzon,Ortahisar,"Cumhuriyet, Yavuz Selim Blv. No:96/8, 61010 Ortahisar/Trabzon, Türkiye",,5,45,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ8zNn3rQ7ZEARa0303NkY2z8,Özel Görücü Ortodontik Amaçlı Diş Laboratuvarı,Trabzon,Ortahisar,"Konaklar, Ulaş Sk. No:4/A, 61030 Ortahisar/Trabzon, Türkiye",,5,3,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ5fy_z689ZEARBH_uMFWdOdc,Özel NEV-A DENT Ağız ve Diş Sağlığı Polikliniği,Trabzon,Ortahisar,"Canoğlu iş merkezi, Çarşı, Cumhuriyet Cd. kat:2, 61100 Ortahisar/Trabzon, Türkiye",https://nev-adent.com/,4.9,27,WordPress,LiteSpeed,PHP/7.4.33,200,,2026-07-03,2026-07-03,False
ChIJJ-NQseA9ZEARg2kVeoNb_q4,Özel Ortahisar Ağız ve Diş Sağlığı Polikliniği,Trabzon,Ortahisar,"İskenderpaşa, Dervişoğlu Çk. No:14 Z01, 61000 Ortahisar/Trabzon, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJTaAZZkQ8ZEARi_zD9VN_6C4,Özlü Dental Clinic,Trabzon,Ortahisar,"İskenderpaşa, Gazipaşa Cd. Altınkaya Apartmanı No:8 Kat:4, 61030 Ortahisar/Trabzon, Türkiye",http://www.tekinozlu.com/,4.9,100,Bilinmiyor / özel kod,nginx,"PHP/8.4.22, PleskLin",200,,2026-07-03,2026-07-03,False
ChIJf92esxTTZUARYnoTWrHMpXI,Diş Hekimi,Trabzon,Sürmene,"Çarşı, Şht. Er Muzaffer Hamzaçebi Sk. No:18, 61600 Sürmene/Trabzon, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJPdvoKj7TZUARZ6pq618pUds,Diş hekimi Kasım Şahin,Trabzon,Sürmene,"Çarşı, 61600 Sürmene/Trabzon, Türkiye",,3,10,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJP16espLSZUARMcAac8SucV8,Surmene Devlet Hastanesi,Trabzon,Sürmene,"Soğuksu, Soğuksu Caddesi No:5, 61600 Sürmene/Trabzon, Türkiye",https://surmenedh.saglik.gov.tr/,3.7,47,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJMXBdwL3SZUARwe0-dXNn1XM,TANRİVERDİ DİŞ KLİNİĞİ,Trabzon,Sürmene,"Çarşı, Şht. Er Muzaffer Hamzaçebi Sk. No:22, 61600 Sürmene/Trabzon, Türkiye",,4.8,16,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJIzh1VerTZUARHDfIWkiyXvo,Ulubay Ağız ve Diş Sağlığı Polikliniği,Trabzon,Sürmene,"Çarşı, Şht. Er Muzaffer Hamzaçebi Sk. 35/A, 61600 Sürmene/Trabzon, Türkiye",,5,11,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJZyYRLHpmZEARa9WlXiJjV7Q,Diş Hekimi Ömer Faruk Kudu,Trabzon,Tonya,"Orta, Büyük Liman Cd. Pk:61500, 61500 Tonya/Trabzon, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJuVZ7knlmZEARd8tulQ6IGHo,Tonya District State Hospital,Trabzon,Tonya,"Orta, 61500 Tonya/Trabzon, Türkiye",https://tonyadh.saglik.gov.tr/,4.1,14,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJSVNH8BA9ZEARTiYGjQq31X8,Diş Hekimi Berkhan Demir,Trabzon,Trabzon Merkez,"Kemerkaya Ahmet selim teymur sok. Bordo iş hanı kat:3, Kemerkaya, 61200 Trabzon Merkez/Trabzon, Türkiye",http://www.doctordemir.com/,5,50,,,,,"HTTPConnectionPool(host='www.doctordemir.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.doctordemir.com', port=80): Failed to resolve 'www.doctordemir.com' ([Errno -2] Name or service not known)""))",2026-07-03,2026-07-03,False
ChIJcyshRUQ8ZEARaUNCjBvz5ro,Diş Hekimi Emre Atasoy,Trabzon,Trabzon Merkez,"Kemerkaya mah. Meydan hamam sok. Doktorlar işhanı Kat:4 No:40, Kemerkaya, 61030 Trabzon Merkez/Trabzon, Türkiye",,5,22,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJXWGid2o8ZEARaWl5bOvORhI,Dt. Ertan Yıldız,Trabzon,Trabzon Merkez,"Kemerkaya, Gazipaşa Cd. No:9, 61200 Trabzon Merkez/Trabzon, Türkiye",https://iyifirma.com/dr-ertan-yildiz/,4.7,24,Bilinmiyor / özel kod,cloudflare,,403,,2026-07-03,2026-07-03,False
ChIJddevNUU8ZEAR35AAEoN1ORw,Ortodonti Uzmanı Ayşegül Gençcan Afşar,Trabzon,Trabzon Merkez,"Kemerkaya Mah Eski Mektep Sok Bulvar Apt No:2 K:3 D:6, Kemerkaya, 61200 Trabzon Merkez/Trabzon, Türkiye",https://aysegulgenccan.com/,5,212,Laravel,LiteSpeed,PHP/7.4.33,200,,2026-07-03,2026-07-03,False
ChIJmbUiO0Q8ZEARWWsJRBnCL2M,Trabzon Diş Hekimi Nuran Yıldız,Trabzon,Trabzon Merkez,"Uzun Sok. Canbakkal İş Merkezi K 4, Ortahisar 61000, Kemerkaya, Uzun Sk. Can Bakkal İş Merkezi, 61030 Trabzon Merkez/Trabzon, Türkiye",https://www.dtnuranyildiz.com.tr/,4.4,27,,,,,"HTTPSConnectionPool(host='www.dtnuranyildiz.com.tr', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.dtnuranyildiz.com.tr', port=443): Failed to resolve 'www.dtnuranyildiz.com.tr' ([Errno -2] Name or service not known)""))",2026-07-03,2026-07-03,False
ChIJ5a884ZFzZEARqCuf-c92aWE,Diş Hekimi Abdullah Eren AYDIN,Trabzon,Vakfıkebir,"Kemaliye, Kemaliye Cami Sk. No:6A, 61400 Vakfıkebir/Trabzon, Türkiye",https://www.instagram.com/eba_dentalclinic?igsh=Z2t0ano0cDh1a3E0&utm_source=qr,5,47,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-03,False
ChIJPcwnbQBzZEAREKScBQOxsao,Diş Hekimi Zişan Çalış Muayenehanesi,Trabzon,Vakfıkebir,"Kemaliye, Kanuni Sk. No:14, 61400 Vakfıkebir/Trabzon, Türkiye",,5,36,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJAUBQLy08ZEARyfN-G4tbIN0,Dr. Ismail Alp,Trabzon,Vakfıkebir,"Kemaliye, Fatih Cd. Sait Kara Apt, 61400 Vakfıkebir/Trabzon, Türkiye",,4.5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJFwI853dzZEARrLCBP-Hv2EY,Vakfıkebir State Hospital,Trabzon,Vakfıkebir,"Cumhuriyet Mah Gülbaharhatun Cad. 126-A, Çarşı, 61400 Vakfıkebir/Trabzon, Türkiye",https://vakfikebirdh.saglik.gov.tr/,3,73,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJ45Jbf3k7ZEARMl2hKB4gaMY,Dentomed Şana Ağız ve Diş Sağlığı Polikliniği,Trabzon,Yomra,"Kaşüstü, Devlet Karayolu Caddesi Sabırlar İş Merkezi D:45/52, 61290 Yomra/Trabzon, Türkiye",https://www.trabzondental.com/,4.9,186,Bilinmiyor / özel kod,,PHP/8.2.31,200,,2026-07-03,2026-07-03,False
ChIJ0_dCWqs7ZEARUO0n2EAJqZQ,Diş Hekimi A.Alper Güler - Kaşüstü Yomra Diş Kliniği,Trabzon,Yomra,"Kaşüstü Mahallesi, Vali Recep Yazıcıoğlu Caddesi, Keleşoğlu Ak Center, C Blok No: 26, Kat: 1, Daire: 4, Kaşüstü, 61290 Yomra/Trabzon, Türkiye",http://www.trabzondisci.com/,5,56,Next.js,,,200,,2026-07-03,2026-07-03,False
ChIJbcgqHVQ7ZEARORMPYFfXgdc,KAŞÜSTÜ DENT,Trabzon,Yomra,"ŞEHRİ NAZ EVLERİ, Kaşüstü, Okullar Cd. A BLOK KAT:2, 61030 Yomra/Trabzon, Türkiye",,4.9,99,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJefEHt6w9ZEARkNBdsFi8SUk,dentrabzon kaşüstü,Trabzon,Yomra,"Kaşüstü Mahallesi Devlet Karayolu Caddesi 31/B Köleoğlu iş merkezi, Kaşüstü, 61290 Yomra/Trabzon, Türkiye",,5,29,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ9Xqu95w7ZEARJDslAzpuk48,Çocuk Diş Hekimi Berrin Deniz Gören,Trabzon,Yomra,"Kaşüstü, Devlet karayolu caddesi Sabırlar İş Merkezi A blok No:45, 61000 Yomra/Trabzon, Türkiye",https://www.trabzondental.com/berrin-deniz-goren/,3.7,3,Bilinmiyor / özel kod,,PHP/8.2.31,404,,2026-07-03,2026-07-03,False
ChIJ_fy1O1INZEARLpf82gDD2wM,DT. MERVE ÇİL DİŞ HEKİMİ,Trabzon,Çarşıbaşı,"Merkez, Avni Akkan Cd. 77/2, 61420 Çarşıbaşı/Trabzon, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJbd3AEuoNZEARqBnqZFRvhGM,Gökhan ÇEBİ,Trabzon,Çarşıbaşı,"Avni Akkan Cad, Merkez Cami, Merkez, Karşısı, 61420 Çarşıbaşı/Trabzon, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJG2pWHHfHZUARi7eBSf0S3n8,Diş Hekimi Ali Emre CANOĞLU,Trabzon,Çaykara,"Şehit Kaymakam M, Işıklı, Fatih Safitürk Cd No:11/A, 61940 Çaykara/Trabzon, Türkiye",,5,6,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJoRq_O7TGZUARQ0xVYgPvP14,Çaykara Dr. M. İlhan Durgun İlçe Hastanesi,Trabzon,Çaykara,"Işıklı, 61940 Çaykara/Trabzon, Türkiye",,3.5,45,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJcetlmr56ZEARBKbKqp1k5wE,Şalpazarı Devlet Hastanesi,Trabzon,Şalpazarı,"Kireç, 61670 Şalpazarı/Trabzon, Türkiye",,4.8,5,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJg427_ZtRnEARcREHWz7SAyQ,DT.Perihan Şen,Zonguldak,Alaplı,"Merkez, Ali Alp Cd. 58/3 No:11, 67850 Alaplı/Zonguldak, Türkiye",http://perihansen.com/,,,,,,,"HTTPConnectionPool(host='perihansen.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='perihansen.com', port=80): Failed to resolve 'perihansen.com' ([Errno -2] Name or service not known)""))",2026-07-03,2026-07-03,False
ChIJleiIJJpEnEAR-5hcXtSKbn8,Dr. Ahmet Sen,Zonguldak,Alaplı,"Merkez, Hükümet Cd. No:7, 67850 Alaplı/Zonguldak, Türkiye",,4,4,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJWz768QhRnEARIVBtzGqGLVA,Dr. Harun Demirhan,Zonguldak,Alaplı,"Yeni Siteler, Al Cad. 29/A, 67850 Alaplı/Zonguldak, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJjUKjFtdRnEARiHPySGwTxnE,Muhammet Bulut Diş Hekimi,Zonguldak,Alaplı,"Merkez, 4 Nolu Sk., 67850 Alaplı/Zonguldak, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJt3c2UJVRnEARapT8mKno8sI,Mustafa Ağlar Diş Kliniği,Zonguldak,Alaplı,"Merkez, Ali Alp Cd. no:16 kat:1, 67850 Alaplı/Zonguldak, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJIwbNge1RnEARZ1Jyutz3NVE,Özel Alaplı Akdent Ağız ve Diş Sağlığı Polikliniği,Zonguldak,Alaplı,"Merkez, Yeni PTT Sk. No:11, 67850 Alaplı/Zonguldak, Türkiye",,3.7,3,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJrxlUZRGTnEARwEtML4QCF1Q,Devrek State Hospital,Zonguldak,Devrek,"İsmet Paşa, Zonguldak Asfaltı Caddesi No:84, 67800 Devrek/Zonguldak, Türkiye",http://devrekdh.saglik.gov.tr/,3.2,110,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJrfLkOTaTnEARIEyme-lbHlo,Diş Hekimi Övgü Malkoç Başoğlu,Zonguldak,Devrek,"Yeni, Bozçelebi Sokak Başoğlu İş Hanı No:4, 67800 Devrek/Zonguldak, Türkiye",,4.8,6,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ8cGV1TyTnEARQ1ViCJq1Amc,Dr. Selmin Manav,Zonguldak,Devrek,"Yeni, Ayanoğlu Sk. No:1 D:1, 67840 Devrek/Zonguldak, Türkiye",,3,4,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJX0YwARiTnEARc9GOHoFORnY,Dr. Sinan Kaya,Zonguldak,Devrek,"Yeni, Kantarcılar Sk. No:12, 67830 Devrek/Zonguldak, Türkiye",,4,24,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJE7Hr8DqTnEARN1UAIupNUII,DİŞ HEKİMİ MURAT ALTUNOK,Zonguldak,Devrek,"Yeni, Vedat Ali Özkan Cd. No:14 D:24, 67830 Devrek/Zonguldak, Türkiye",,4.6,11,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJpadh2TqTnEAR1XtVRREF1EI,Estedent Diş Kliniği,Zonguldak,Devrek,"Yeni, Irmak Sk. No:5, 67800 Devrek/Zonguldak, Türkiye",,4.3,12,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ9SJDRoWTnEARQEXkUUzqavo,VENÜS PETSHOP,Zonguldak,Devrek,"Yeni, Vakıf Çeşme Sk. NO:13, 67830 Devrek/Zonguldak, Türkiye",,4.8,22,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ4bXdIDuTnEARs72IMLYMw3E,Özel Dent 67,Zonguldak,Devrek,"Yeni, Ocakçılar Sk., 67800 Devrek/Zonguldak, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJm2HGlzqTnEAR60OZIC2EZ2M,Özel Devrek Işın Tıp Merkezi,Zonguldak,Devrek,"Yeni, Okul Sk. No:6, 67840 Devrek/Zonguldak, Türkiye",https://www.doktortakvimi.com/klinikler/ozel-devrek-isin-tip-merkezi,2.7,23,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-03,False
ChIJOxMTcgCTnEARQ7QSvrt2JXw,Özel Yavuz Bülbül & Nuri Büber Ağız Ve Diş Sağlığı Merkezi,Zonguldak,Devrek,"Yeni, Atatürk Cd. No:17, 67830 Devrek/Zonguldak, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJoejC1DdbnEARZo5YFTy5BjA,Diş Hekimi Esra ALTINTAŞ,Zonguldak,Ereğli,"Müftü, Filtepe Sk. No 18/D, 67320 Ereğli/Zonguldak, Türkiye",,4.3,18,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJi0tl4z1bnEARxsOHf0M4Bwo,Diş Hekimi Kubilay Gülşen,Zonguldak,Ereğli,"Kavaklık, Devrek Yolu Cd. No:12/C, 67300 Ereğli/Zonguldak, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJA3MDsBxFnEARkUaQ0Fhokrk,Diş Hekimi Selda Akbaş Hamurcu,Zonguldak,Ereğli,"Çınaraltı Apartmanın, Orhanlar, Atatürk Blv. No:70/1A, 67300 Ereğli/Zonguldak, Türkiye",,4.7,12,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ99cLeTRbnEAREMWz130B6Pw,Diş Hekimi Yüksel Tuncer,Zonguldak,Ereğli,"Kavaklık, Devrek Yolu Cd. No: 12 / C, 67350 Ereğli/Zonguldak, Türkiye",,4.1,14,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJI64ZyrVEnEARugMBx4iRNQY,Dr. Songul Ozdemir,Zonguldak,Ereğli,"Keleşler İş Hanı, Bağlık, Meydanbaşı Cd. D:5, 67300 Ereğli/Zonguldak, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
